timestamp,kWh
2024-09-24 12:00:00,5.884
2024-09-24 13:00:00,7.092
2024-09-24 14:00:00,6.524
2024-09-24 15:00:00,5.016
2024-09-24 16:00:00,5.637
2024-09-24 17:00:00,5.762
2024-09-24 18:00:00,5.945
2024-09-24 19:00:00,5.672
2024-09-24 20:00:00,5.659
2024-09-24 21:00:00,3.104
2024-09-24 22:00:00,5.429
2024-09-24 23:00:00,2.531
2024-09-25 00:00:00,2.005
2024-09-25 01:00:00,4.02
2024-09-25 02:00:00,3.142
2024-09-25 03:00:00,5.749
2024-09-25 04:00:00,3.844
2024-09-25 05:00:00,4.231
2024-09-25 06:00:00,4.884
2024-09-25 07:00:00,3.868
2024-09-25 08:00:00,7.234
2024-09-25 09:00:00,5.37
2024-09-25 10:00:00,5.622
2024-09-25 11:00:00,3.97
2024-09-25 12:00:00,6.095
2024-09-25 13:00:00,6.647
2024-09-25 14:00:00,5.72
2024-09-25 15:00:00,7.03
2024-09-25 16:00:00,6.685
2024-09-25 17:00:00,5.592
2024-09-25 18:00:00,5.526
2024-09-25 19:00:00,7.101
2024-09-25 20:00:00,5.914
2024-09-25 21:00:00,3.744
2024-09-25 22:00:00,4.089
2024-09-25 23:00:00,5.352
2024-09-26 00:00:00,2.76
2024-09-26 01:00:00,3.614
2024-09-26 02:00:00,3.681
2024-09-26 03:00:00,4.718
2024-09-26 04:00:00,4.254
2024-09-26 05:00:00,3.768
2024-09-26 06:00:00,2.651
2024-09-26 07:00:00,3.913
2024-09-26 08:00:00,5.499
2024-09-26 09:00:00,6.072
2024-09-26 10:00:00,7.59
2024-09-26 11:00:00,5.403
2024-09-26 12:00:00,5.372
2024-09-26 13:00:00,6.448
2024-09-26 14:00:00,6.399
2024-09-26 15:00:00,5.888
2024-09-26 16:00:00,5.921
2024-09-26 17:00:00,6.98
2024-09-26 18:00:00,5.948
2024-09-26 19:00:00,7.008
2024-09-26 20:00:00,5.418
2024-09-26 21:00:00,3.354
2024-09-26 22:00:00,4.859
2024-09-26 23:00:00,3.094
2024-09-27 00:00:00,3.767
2024-09-27 01:00:00,4.741
2024-09-27 02:00:00,2.611
2024-09-27 03:00:00,4.032
2024-09-27 04:00:00,3.313
2024-09-27 05:00:00,4.412
2024-09-27 06:00:00,3.877
2024-09-27 07:00:00,4.291
2024-09-27 08:00:00,6.192
2024-09-27 09:00:00,5.825
2024-09-27 10:00:00,6.085
2024-09-27 11:00:00,6.17
2024-09-27 12:00:00,5.279
2024-09-27 13:00:00,6.903
2024-09-27 14:00:00,5.703
2024-09-27 15:00:00,6.458
2024-09-27 16:00:00,5.773
2024-09-27 17:00:00,6.016
2024-09-27 18:00:00,5.365
2024-09-27 19:00:00,6.864
2024-09-27 20:00:00,6.372
2024-09-27 21:00:00,3.496
2024-09-27 22:00:00,2.599
2024-09-27 23:00:00,3.67
2024-09-28 00:00:00,3.583
2024-09-28 01:00:00,3.917
2024-09-28 02:00:00,3.377
2024-09-28 03:00:00,5.225
2024-09-28 04:00:00,3.837
2024-09-28 05:00:00,3.84
2024-09-28 06:00:00,3.987
2024-09-28 07:00:00,4.418
2024-09-28 08:00:00,4.145
2024-09-28 09:00:00,5.869
2024-09-28 10:00:00,6.521
2024-09-28 11:00:00,5.663
2024-09-28 12:00:00,6.103
2024-09-28 13:00:00,6.502
2024-09-28 14:00:00,6.273
2024-09-28 15:00:00,6.039
2024-09-28 16:00:00,5.559
2024-09-28 17:00:00,6.041
2024-09-28 18:00:00,7.343
2024-09-28 19:00:00,5.441
2024-09-28 20:00:00,6.515
2024-09-28 21:00:00,4.527
2024-09-28 22:00:00,4.306
2024-09-28 23:00:00,3.983
2024-09-29 00:00:00,4.903
2024-09-29 01:00:00,4.095
2024-09-29 02:00:00,4.585
2024-09-29 03:00:00,1.53
2024-09-29 04:00:00,5.154
2024-09-29 05:00:00,2.664
2024-09-29 06:00:00,3.417
2024-09-29 07:00:00,3.592
2024-09-29 08:00:00,5.014
2024-09-29 09:00:00,6.798
2024-09-29 10:00:00,5.928
2024-09-29 11:00:00,6.764
2024-09-29 12:00:00,7.348
2024-09-29 13:00:00,5.175
2024-09-29 14:00:00,6.316
2024-09-29 15:00:00,6.904
2024-09-29 16:00:00,5.148
2024-09-29 17:00:00,6.21
2024-09-29 18:00:00,6.859
2024-09-29 19:00:00,5.093
2024-09-29 20:00:00,5.181
2024-09-29 21:00:00,3.248
2024-09-29 22:00:00,3.563
2024-09-29 23:00:00,5.751
2024-09-30 00:00:00,3.344
2024-09-30 01:00:00,6.024
2024-09-30 02:00:00,3.631
2024-09-30 03:00:00,3.444
2024-09-30 04:00:00,4.044
2024-09-30 05:00:00,4.371
2024-09-30 06:00:00,2.938
2024-09-30 07:00:00,2.632
2024-09-30 08:00:00,5.151
2024-09-30 09:00:00,4.947
2024-09-30 10:00:00,3.666
2024-09-30 11:00:00,5.615
2024-09-30 12:00:00,5.307
2024-09-30 13:00:00,6.689
2024-09-30 14:00:00,6.19
2024-09-30 15:00:00,6.691
2024-09-30 16:00:00,6.259
2024-09-30 17:00:00,6.823
2024-09-30 18:00:00,4.621
2024-09-30 19:00:00,6.841
2024-09-30 20:00:00,5.357
2024-09-30 21:00:00,4.044
2024-09-30 22:00:00,4.727
2024-09-30 23:00:00,3.524
2024-10-01 00:00:00,4.49
2024-10-01 01:00:00,3.288
2024-10-01 02:00:00,3.846
2024-10-01 03:00:00,2.38
2024-10-01 04:00:00,4.11
2024-10-01 05:00:00,6.86
2024-10-01 06:00:00,3.703
2024-10-01 07:00:00,3.466
2024-10-01 08:00:00,6.072
2024-10-01 09:00:00,7.426
2024-10-01 10:00:00,5.504
2024-10-01 11:00:00,5.406
2024-10-01 12:00:00,4.673
2024-10-01 13:00:00,6.791
2024-10-01 14:00:00,7.636
2024-10-01 15:00:00,6.264
2024-10-01 16:00:00,5.068
2024-10-01 17:00:00,5.736
2024-10-01 18:00:00,6.374
2024-10-01 19:00:00,5.726
2024-10-01 20:00:00,6.018
2024-10-01 21:00:00,2.516
2024-10-01 22:00:00,4.649
2024-10-01 23:00:00,2.956
2024-10-02 00:00:00,3.358
2024-10-02 01:00:00,5.186
2024-10-02 02:00:00,3.363
2024-10-02 03:00:00,3.889
2024-10-02 04:00:00,4.13
2024-10-02 05:00:00,4.694
2024-10-02 06:00:00,3.677
2024-10-02 07:00:00,4.268
2024-10-02 08:00:00,5.001
2024-10-02 09:00:00,7.276
2024-10-02 10:00:00,6.342
2024-10-02 11:00:00,5.12
2024-10-02 12:00:00,5.616
2024-10-02 13:00:00,6.747
2024-10-02 14:00:00,5.263
2024-10-02 15:00:00,6.347
2024-10-02 16:00:00,5.783
2024-10-02 17:00:00,5.616
2024-10-02 18:00:00,4.968
2024-10-02 19:00:00,6.074
2024-10-02 20:00:00,6.01
2024-10-02 21:00:00,4.254
2024-10-02 22:00:00,2.454
2024-10-02 23:00:00,3.655
2024-10-03 00:00:00,2.638
2024-10-03 01:00:00,3.342
2024-10-03 02:00:00,3.889
2024-10-03 03:00:00,3.328
2024-10-03 04:00:00,3.276
2024-10-03 05:00:00,5.262
2024-10-03 06:00:00,4.09
2024-10-03 07:00:00,3.818
2024-10-03 08:00:00,6.614
2024-10-03 09:00:00,6.917
2024-10-03 10:00:00,5.818
2024-10-03 11:00:00,5.651
2024-10-03 12:00:00,5.957
2024-10-03 13:00:00,6.576
2024-10-03 14:00:00,4.304
2024-10-03 15:00:00,5.559
2024-10-03 16:00:00,4.222
2024-10-03 17:00:00,7.152
2024-10-03 18:00:00,6.952
2024-10-03 19:00:00,5.198
2024-10-03 20:00:00,7.464
2024-10-03 21:00:00,4.145
2024-10-03 22:00:00,3.059
2024-10-03 23:00:00,4.741
2024-10-04 00:00:00,4.211
2024-10-04 01:00:00,3.821
2024-10-04 02:00:00,4.389
2024-10-04 03:00:00,1.839
2024-10-04 04:00:00,4.348
2024-10-04 05:00:00,4.044
2024-10-04 06:00:00,3.495
2024-10-04 07:00:00,3.349
2024-10-04 08:00:00,7.414
2024-10-04 09:00:00,6.696
2024-10-04 10:00:00,6.6
2024-10-04 11:00:00,6.451
2024-10-04 12:00:00,6.138
2024-10-04 13:00:00,6.39
2024-10-04 14:00:00,6.951
2024-10-04 15:00:00,6.223
2024-10-04 16:00:00,5.049
2024-10-04 17:00:00,5.753
2024-10-04 18:00:00,6.069
2024-10-04 19:00:00,4.929
2024-10-04 20:00:00,5.456
2024-10-04 21:00:00,3.353
2024-10-04 22:00:00,3.685
2024-10-04 23:00:00,3.848
2024-10-05 00:00:00,3.446
2024-10-05 01:00:00,3.77
2024-10-05 02:00:00,4.692
2024-10-05 03:00:00,4.042
2024-10-05 04:00:00,3.943
2024-10-05 05:00:00,4.355
