timestamp,kWh
2024-09-11 03:00:00,13.224
2024-09-11 04:00:00,13.014
2024-09-11 05:00:00,13.857
2024-09-11 06:00:00,11.61
2024-09-11 07:00:00,11.998
2024-09-11 08:00:00,14.222
2024-09-11 09:00:00,13.848
2024-09-11 10:00:00,13.701
2024-09-11 11:00:00,13.865
2024-09-11 12:00:00,13.777
2024-09-11 13:00:00,12.602
2024-09-11 14:00:00,13.996
2024-09-11 15:00:00,12.817
2024-09-11 16:00:00,14.692
2024-09-11 17:00:00,13.188
2024-09-11 18:00:00,14.708
2024-09-11 19:00:00,15.313
2024-09-11 20:00:00,13.902
2024-09-11 21:00:00,10.79
2024-09-11 22:00:00,12.129
2024-09-11 23:00:00,12.331
2024-09-12 00:00:00,11.846
2024-09-12 01:00:00,12.054
2024-09-12 02:00:00,10.185
2024-09-12 03:00:00,13.019
2024-09-12 04:00:00,10.372
2024-09-12 05:00:00,11.541
2024-09-12 06:00:00,11.133
2024-09-12 07:00:00,11.295
2024-09-12 08:00:00,11.335
2024-09-12 09:00:00,13.168
2024-09-12 10:00:00,14.198
2024-09-12 11:00:00,13.317
2024-09-12 12:00:00,13.117
2024-09-12 13:00:00,13.668
2024-09-12 14:00:00,13.447
2024-09-12 15:00:00,12.959
2024-09-12 16:00:00,13.506
2024-09-12 17:00:00,13.496
2024-09-12 18:00:00,13.654
2024-09-12 19:00:00,12.893
2024-09-12 20:00:00,13.524
2024-09-12 21:00:00,12.184
2024-09-12 22:00:00,10.84
2024-09-12 23:00:00,11.557
2024-09-13 00:00:00,13.054
2024-09-13 01:00:00,12.051
2024-09-13 02:00:00,11.766
2024-09-13 03:00:00,12.862
2024-09-13 04:00:00,12.46
2024-09-13 05:00:00,13.048
2024-09-13 06:00:00,12.428
2024-09-13 07:00:00,11.012
2024-09-13 08:00:00,15.336
2024-09-13 09:00:00,14.529
2024-09-13 10:00:00,13.991
2024-09-13 11:00:00,13.367
2024-09-13 12:00:00,13.907
2024-09-13 13:00:00,14.206
2024-09-13 14:00:00,13.032
2024-09-13 15:00:00,13.223
2024-09-13 16:00:00,14.345
2024-09-13 17:00:00,15.488
2024-09-13 18:00:00,13.661
2024-09-13 19:00:00,12.352
2024-09-13 20:00:00,14.831
2024-09-13 21:00:00,10.187
2024-09-13 22:00:00,12.198
2024-09-13 23:00:00,11.326
2024-09-14 00:00:00,12.184
2024-09-14 01:00:00,11.811
2024-09-14 02:00:00,11.3
2024-09-14 03:00:00,12.07
2024-09-14 04:00:00,10.991
2024-09-14 05:00:00,13.191
2024-09-14 06:00:00,12.128
2024-09-14 07:00:00,13.222
2024-09-14 08:00:00,15.223
2024-09-14 09:00:00,13.904
2024-09-14 10:00:00,13.768
2024-09-14 11:00:00,13.142
2024-09-14 12:00:00,13.769
2024-09-14 13:00:00,14.253
2024-09-14 14:00:00,13.68
2024-09-14 15:00:00,13.064
2024-09-14 16:00:00,14.781
2024-09-14 17:00:00,15.126
2024-09-14 18:00:00,14.733
2024-09-14 19:00:00,14.041
2024-09-14 20:00:00,13.981
2024-09-14 21:00:00,11.773
2024-09-14 22:00:00,12.911
2024-09-14 23:00:00,11.399
2024-09-15 00:00:00,11.982
2024-09-15 01:00:00,12.569
2024-09-15 02:00:00,12.405
2024-09-15 03:00:00,11.28
2024-09-15 04:00:00,13.519
2024-09-15 05:00:00,11.514
2024-09-15 06:00:00,11.696
2024-09-15 07:00:00,11.001
2024-09-15 08:00:00,14.266
2024-09-15 09:00:00,13.02
2024-09-15 10:00:00,13.03
2024-09-15 11:00:00,15.595
2024-09-15 12:00:00,14.619
2024-09-15 13:00:00,13.492
2024-09-15 14:00:00,13.464
2024-09-15 15:00:00,13.582
2024-09-15 16:00:00,13.77
2024-09-15 17:00:00,13.655
2024-09-15 18:00:00,13.24
2024-09-15 19:00:00,14.093
2024-09-15 20:00:00,13.365
2024-09-15 21:00:00,11.102
2024-09-15 22:00:00,12.266
2024-09-15 23:00:00,11.416
2024-09-16 00:00:00,12.552
2024-09-16 01:00:00,10.497
2024-09-16 02:00:00,12.594
2024-09-16 03:00:00,12.142
2024-09-16 04:00:00,11.328
2024-09-16 05:00:00,12.231
2024-09-16 06:00:00,12.07
2024-09-16 07:00:00,10.353
2024-09-16 08:00:00,14.509
2024-09-16 09:00:00,14.41
2024-09-16 10:00:00,13.833
2024-09-16 11:00:00,13.069
2024-09-16 12:00:00,14.285
2024-09-16 13:00:00,13.277
2024-09-16 14:00:00,16.149
2024-09-16 15:00:00,14.321
2024-09-16 16:00:00,14.582
2024-09-16 17:00:00,13.668
2024-09-16 18:00:00,13.966
2024-09-16 19:00:00,13.998
2024-09-16 20:00:00,14.567
2024-09-16 21:00:00,11.931
2024-09-16 22:00:00,12.652
2024-09-16 23:00:00,11.86
2024-09-17 00:00:00,12.785
2024-09-17 01:00:00,11.606
2024-09-17 02:00:00,12.123
2024-09-17 03:00:00,11.137
2024-09-17 04:00:00,11.437
2024-09-17 05:00:00,10.825
2024-09-17 06:00:00,11.642
2024-09-17 07:00:00,14.079
2024-09-17 08:00:00,13.405
2024-09-17 09:00:00,14.354
2024-09-17 10:00:00,14.617
2024-09-17 11:00:00,14.153
2024-09-17 12:00:00,13.816
2024-09-17 13:00:00,13.511
2024-09-17 14:00:00,13.375
2024-09-17 15:00:00,12.26
2024-09-17 16:00:00,14.039
2024-09-17 17:00:00,14.084
2024-09-17 18:00:00,14.83
2024-09-17 19:00:00,13.465
2024-09-17 20:00:00,14.406
2024-09-17 21:00:00,11.353
2024-09-17 22:00:00,10.554
2024-09-17 23:00:00,11.626
2024-09-18 00:00:00,13.053
2024-09-18 01:00:00,12.31
2024-09-18 02:00:00,13.129
2024-09-18 03:00:00,12.115
2024-09-18 04:00:00,12.337
2024-09-18 05:00:00,10.8
2024-09-18 06:00:00,11.577
2024-09-18 07:00:00,10.699
2024-09-18 08:00:00,14.025
2024-09-18 09:00:00,13.931
2024-09-18 10:00:00,14.304
2024-09-18 11:00:00,14.401
2024-09-18 12:00:00,14.806
2024-09-18 13:00:00,13.644
2024-09-18 14:00:00,14.038
2024-09-18 15:00:00,15.614
2024-09-18 16:00:00,13.985
2024-09-18 17:00:00,13.893
2024-09-18 18:00:00,14.542
2024-09-18 19:00:00,12.174
2024-09-18 20:00:00,13.951
2024-09-18 21:00:00,12.751
2024-09-18 22:00:00,10.886
2024-09-18 23:00:00,11.229
2024-09-19 00:00:00,11.465
2024-09-19 01:00:00,11.58
2024-09-19 02:00:00,11.0
2024-09-19 03:00:00,12.51
2024-09-19 04:00:00,12.052
2024-09-19 05:00:00,13.769
2024-09-19 06:00:00,13.44
2024-09-19 07:00:00,11.55
2024-09-19 08:00:00,14.561
2024-09-19 09:00:00,12.981
2024-09-19 10:00:00,14.193
2024-09-19 11:00:00,13.846
2024-09-19 12:00:00,14.715
2024-09-19 13:00:00,14.924
2024-09-19 14:00:00,14.114
2024-09-19 15:00:00,14.274
2024-09-19 16:00:00,14.554
2024-09-19 17:00:00,13.823
2024-09-19 18:00:00,13.191
2024-09-19 19:00:00,13.456
2024-09-19 20:00:00,14.698
2024-09-19 21:00:00,11.107
2024-09-19 22:00:00,11.825
2024-09-19 23:00:00,11.69
2024-09-20 00:00:00,11.503
2024-09-20 01:00:00,13.537
2024-09-20 02:00:00,9.963
2024-09-20 03:00:00,11.305
2024-09-20 04:00:00,12.604
2024-09-20 05:00:00,10.962
2024-09-20 06:00:00,12.193
2024-09-20 07:00:00,11.714
2024-09-20 08:00:00,14.247
2024-09-20 09:00:00,13.303
2024-09-20 10:00:00,12.971
2024-09-20 11:00:00,15.19
2024-09-20 12:00:00,14.932
2024-09-20 13:00:00,13.232
2024-09-20 14:00:00,14.246
2024-09-20 15:00:00,12.874
2024-09-20 16:00:00,13.956
2024-09-20 17:00:00,13.845
2024-09-20 18:00:00,13.974
2024-09-20 19:00:00,13.988
2024-09-20 20:00:00,14.704
2024-09-20 21:00:00,10.302
2024-09-20 22:00:00,14.75
2024-09-20 23:00:00,10.457
2024-09-21 00:00:00,11.585
2024-09-21 01:00:00,12.51
2024-09-21 02:00:00,12.101
2024-09-21 03:00:00,12.109
2024-09-21 04:00:00,11.736
2024-09-21 05:00:00,12.867
2024-09-21 06:00:00,10.683
2024-09-21 07:00:00,12.485
2024-09-21 08:00:00,14.251
2024-09-21 09:00:00,14.294
2024-09-21 10:00:00,13.658
2024-09-21 11:00:00,12.903
2024-09-21 12:00:00,13.92
2024-09-21 13:00:00,15.234
2024-09-21 14:00:00,14.411
2024-09-21 15:00:00,13.257
2024-09-21 16:00:00,12.96
2024-09-21 17:00:00,13.905
2024-09-21 18:00:00,14.0
2024-09-21 19:00:00,13.273
2024-09-21 20:00:00,13.872
2024-09-21 21:00:00,11.856
2024-09-21 22:00:00,12.318
2024-09-21 23:00:00,12.241
2024-09-22 00:00:00,12.651
2024-09-22 01:00:00,12.843
2024-09-22 02:00:00,11.305
2024-09-22 03:00:00,11.509
2024-09-22 04:00:00,12.588
2024-09-22 05:00:00,12.77
2024-09-22 06:00:00,11.865
2024-09-22 07:00:00,12.444
2024-09-22 08:00:00,13.884
2024-09-22 09:00:00,15.372
2024-09-22 10:00:00,14.882
2024-09-22 11:00:00,12.587
2024-09-22 12:00:00,14.773
2024-09-22 13:00:00,14.26
2024-09-22 14:00:00,14.28
2024-09-22 15:00:00,14.579
2024-09-22 16:00:00,13.416
2024-09-22 17:00:00,14.949
2024-09-22 18:00:00,12.513
2024-09-22 19:00:00,14.216
2024-09-22 20:00:00,15.005
2024-09-22 21:00:00,13.012
2024-09-22 22:00:00,11.296
2024-09-22 23:00:00,10.947
2024-09-23 00:00:00,11.903
2024-09-23 01:00:00,11.461
2024-09-23 02:00:00,10.691
2024-09-23 03:00:00,11.506
2024-09-23 04:00:00,12.692
2024-09-23 05:00:00,11.507
2024-09-23 06:00:00,10.852
2024-09-23 07:00:00,13.55
2024-09-23 08:00:00,15.169
2024-09-23 09:00:00,13.442
2024-09-23 10:00:00,13.17
2024-09-23 11:00:00,13.181
2024-09-23 12:00:00,13.21
2024-09-23 13:00:00,13.512
2024-09-23 14:00:00,12.894
2024-09-23 15:00:00,13.109
2024-09-23 16:00:00,12.772
2024-09-23 17:00:00,12.826
2024-09-23 18:00:00,13.595
2024-09-23 19:00:00,14.007
2024-09-23 20:00:00,13.962
2024-09-23 21:00:00,13.422
2024-09-23 22:00:00,12.113
2024-09-23 23:00:00,11.804
2024-09-24 00:00:00,11.109
2024-09-24 01:00:00,11.318
2024-09-24 02:00:00,10.215
2024-09-24 03:00:00,11.675
2024-09-24 04:00:00,12.175
2024-09-24 05:00:00,11.97
2024-09-24 06:00:00,10.887
2024-09-24 07:00:00,11.909
2024-09-24 08:00:00,13.437
2024-09-24 09:00:00,15.145
2024-09-24 10:00:00,12.566
2024-09-24 11:00:00,14.701
2024-09-24 12:00:00,14.514
2024-09-24 13:00:00,14.803
2024-09-24 14:00:00,14.466
2024-09-24 15:00:00,13.955
2024-09-24 16:00:00,12.159
2024-09-24 17:00:00,15.237
2024-09-24 18:00:00,13.376
2024-09-24 19:00:00,14.518
2024-09-24 20:00:00,14.986
2024-09-24 21:00:00,12.972
2024-09-24 22:00:00,13.72
2024-09-24 23:00:00,11.296
2024-09-25 00:00:00,12.072
2024-09-25 01:00:00,12.454
2024-09-25 02:00:00,11.529
2024-09-25 03:00:00,11.8
2024-09-25 04:00:00,11.218
2024-09-25 05:00:00,11.917
2024-09-25 06:00:00,11.178
2024-09-25 07:00:00,11.98
2024-09-25 08:00:00,12.794
2024-09-25 09:00:00,13.067
2024-09-25 10:00:00,15.751
2024-09-25 11:00:00,13.999
2024-09-25 12:00:00,13.924
2024-09-25 13:00:00,14.398
2024-09-25 14:00:00,13.098
2024-09-25 15:00:00,12.516
2024-09-25 16:00:00,14.998
2024-09-25 17:00:00,13.6
2024-09-25 18:00:00,12.298
2024-09-25 19:00:00,14.791
2024-09-25 20:00:00,13.614
2024-09-25 21:00:00,11.826
2024-09-25 22:00:00,11.403
2024-09-25 23:00:00,11.591
2024-09-26 00:00:00,11.229
2024-09-26 01:00:00,10.966
2024-09-26 02:00:00,11.745
2024-09-26 03:00:00,12.108
2024-09-26 04:00:00,13.831
2024-09-26 05:00:00,11.862
2024-09-26 06:00:00,12.73
2024-09-26 07:00:00,13.006
2024-09-26 08:00:00,14.1
2024-09-26 09:00:00,13.454
2024-09-26 10:00:00,13.82
2024-09-26 11:00:00,14.42
2024-09-26 12:00:00,13.295
2024-09-26 13:00:00,15.065
2024-09-26 14:00:00,13.854
2024-09-26 15:00:00,13.807
2024-09-26 16:00:00,14.352
2024-09-26 17:00:00,13.918
2024-09-26 18:00:00,13.181
2024-09-26 19:00:00,13.133
2024-09-26 20:00:00,14.028
2024-09-26 21:00:00,10.591
2024-09-26 22:00:00,11.913
2024-09-26 23:00:00,13.265
2024-09-27 00:00:00,11.937
2024-09-27 01:00:00,13.647
2024-09-27 02:00:00,11.953
2024-09-27 03:00:00,11.538
2024-09-27 04:00:00,11.35
2024-09-27 05:00:00,11.467
2024-09-27 06:00:00,9.83
2024-09-27 07:00:00,11.475
2024-09-27 08:00:00,14.929
2024-09-27 09:00:00,13.075
2024-09-27 10:00:00,14.05
2024-09-27 11:00:00,13.111
2024-09-27 12:00:00,14.174
2024-09-27 13:00:00,14.198
2024-09-27 14:00:00,13.376
2024-09-27 15:00:00,14.82
2024-09-27 16:00:00,13.111
2024-09-27 17:00:00,13.106
2024-09-27 18:00:00,15.829
2024-09-27 19:00:00,13.616
2024-09-27 20:00:00,13.937
2024-09-27 21:00:00,12.996
2024-09-27 22:00:00,11.693
2024-09-27 23:00:00,13.026
2024-09-28 00:00:00,12.826
2024-09-28 01:00:00,12.075
2024-09-28 02:00:00,10.617
2024-09-28 03:00:00,11.599
2024-09-28 04:00:00,11.875
2024-09-28 05:00:00,11.836
2024-09-28 06:00:00,12.253
2024-09-28 07:00:00,11.258
2024-09-28 08:00:00,13.047
2024-09-28 09:00:00,13.764
2024-09-28 10:00:00,14.102
2024-09-28 11:00:00,14.561
2024-09-28 12:00:00,13.671
2024-09-28 13:00:00,14.809
2024-09-28 14:00:00,14.489
2024-09-28 15:00:00,13.303
2024-09-28 16:00:00,13.425
2024-09-28 17:00:00,12.991
2024-09-28 18:00:00,14.605
2024-09-28 19:00:00,13.141
2024-09-28 20:00:00,14.372
2024-09-28 21:00:00,11.57
2024-09-28 22:00:00,12.3
2024-09-28 23:00:00,12.196
2024-09-29 00:00:00,12.319
2024-09-29 01:00:00,11.356
2024-09-29 02:00:00,12.197
2024-09-29 03:00:00,10.861
2024-09-29 04:00:00,11.779
2024-09-29 05:00:00,11.517
2024-09-29 06:00:00,11.799
2024-09-29 07:00:00,12.437
2024-09-29 08:00:00,13.78
2024-09-29 09:00:00,15.322
2024-09-29 10:00:00,13.587
2024-09-29 11:00:00,15.364
2024-09-29 12:00:00,14.992
2024-09-29 13:00:00,14.719
2024-09-29 14:00:00,15.932
2024-09-29 15:00:00,13.824
2024-09-29 16:00:00,13.6
2024-09-29 17:00:00,13.112
2024-09-29 18:00:00,15.292
2024-09-29 19:00:00,14.752
2024-09-29 20:00:00,14.431
2024-09-29 21:00:00,12.086
2024-09-29 22:00:00,11.889
2024-09-29 23:00:00,11.425
2024-09-30 00:00:00,12.521
2024-09-30 01:00:00,11.32
2024-09-30 02:00:00,12.911
2024-09-30 03:00:00,11.921
2024-09-30 04:00:00,12.731
2024-09-30 05:00:00,13.053
2024-09-30 06:00:00,13.17
2024-09-30 07:00:00,11.849
2024-09-30 08:00:00,14.124
2024-09-30 09:00:00,14.152
2024-09-30 10:00:00,14.159
2024-09-30 11:00:00,13.954
2024-09-30 12:00:00,13.363
2024-09-30 13:00:00,14.968
2024-09-30 14:00:00,12.626
2024-09-30 15:00:00,15.734
2024-09-30 16:00:00,13.165
2024-09-30 17:00:00,14.704
2024-09-30 18:00:00,14.023
2024-09-30 19:00:00,13.874
2024-09-30 20:00:00,13.087
2024-09-30 21:00:00,12.46
2024-09-30 22:00:00,12.61
2024-09-30 23:00:00,12.637
2024-10-01 00:00:00,12.382
2024-10-01 01:00:00,12.238
2024-10-01 02:00:00,13.344
2024-10-01 03:00:00,12.177
2024-10-01 04:00:00,12.759
2024-10-01 05:00:00,9.973
2024-10-01 06:00:00,12.986
2024-10-01 07:00:00,12.456
2024-10-01 08:00:00,13.156
2024-10-01 09:00:00,12.923
2024-10-01 10:00:00,13.983
2024-10-01 11:00:00,13.926
2024-10-01 12:00:00,12.624
2024-10-01 13:00:00,13.025
2024-10-01 14:00:00,14.068
2024-10-01 15:00:00,14.844
2024-10-01 16:00:00,13.432
2024-10-01 17:00:00,14.392
2024-10-01 18:00:00,13.624
2024-10-01 19:00:00,14.579
2024-10-01 20:00:00,15.684
2024-10-01 21:00:00,12.716
2024-10-01 22:00:00,10.973
2024-10-01 23:00:00,12.692
2024-10-02 00:00:00,12.319
2024-10-02 01:00:00,11.594
2024-10-02 02:00:00,12.327
2024-10-02 03:00:00,10.951
2024-10-02 04:00:00,11.842
2024-10-02 05:00:00,11.718
2024-10-02 06:00:00,12.905
2024-10-02 07:00:00,11.14
2024-10-02 08:00:00,12.706
2024-10-02 09:00:00,15.323
2024-10-02 10:00:00,15.41
2024-10-02 11:00:00,13.816
2024-10-02 12:00:00,14.77
2024-10-02 13:00:00,14.292
2024-10-02 14:00:00,12.275
2024-10-02 15:00:00,13.708
2024-10-02 16:00:00,14.95
2024-10-02 17:00:00,13.755
2024-10-02 18:00:00,14.831
2024-10-02 19:00:00,14.222
2024-10-02 20:00:00,13.395
2024-10-02 21:00:00,11.773
2024-10-02 22:00:00,11.789
2024-10-02 23:00:00,11.971
2024-10-03 00:00:00,12.948
2024-10-03 01:00:00,11.974
2024-10-03 02:00:00,11.777
2024-10-03 03:00:00,12.297
2024-10-03 04:00:00,12.866
2024-10-03 05:00:00,11.461
2024-10-03 06:00:00,11.439
2024-10-03 07:00:00,12.207
2024-10-03 08:00:00,14.347
2024-10-03 09:00:00,14.554
2024-10-03 10:00:00,14.616
2024-10-03 11:00:00,13.841
2024-10-03 12:00:00,12.845
2024-10-03 13:00:00,13.185
2024-10-03 14:00:00,13.979
2024-10-03 15:00:00,14.316
2024-10-03 16:00:00,12.964
2024-10-03 17:00:00,13.347
2024-10-03 18:00:00,13.536
2024-10-03 19:00:00,13.611
2024-10-03 20:00:00,13.896
2024-10-03 21:00:00,12.631
2024-10-03 22:00:00,13.26
2024-10-03 23:00:00,11.337
2024-10-04 00:00:00,11.716
2024-10-04 01:00:00,10.759
2024-10-04 02:00:00,12.127
2024-10-04 03:00:00,12.924
2024-10-04 04:00:00,11.381
2024-10-04 05:00:00,11.401
2024-10-04 06:00:00,12.327
2024-10-04 07:00:00,11.389
2024-10-04 08:00:00,14.915
2024-10-04 09:00:00,14.835
2024-10-04 10:00:00,13.585
2024-10-04 11:00:00,14.974
2024-10-04 12:00:00,14.201
2024-10-04 13:00:00,14.205
2024-10-04 14:00:00,15.178
2024-10-04 15:00:00,13.581
2024-10-04 16:00:00,13.246
2024-10-04 17:00:00,15.308
2024-10-04 18:00:00,13.869
2024-10-04 19:00:00,14.127
2024-10-04 20:00:00,14.587
2024-10-04 21:00:00,12.345
2024-10-04 22:00:00,11.279
2024-10-04 23:00:00,12.398
2024-10-05 00:00:00,12.066
2024-10-05 01:00:00,12.62
2024-10-05 02:00:00,12.251
2024-10-05 03:00:00,12.853
2024-10-05 04:00:00,13.243
2024-10-05 05:00:00,12.434
