timestamp,kWh
2024-09-11 09:00:00,10.137
2024-09-11 10:00:00,9.114
2024-09-11 11:00:00,10.223
2024-09-11 12:00:00,9.711
2024-09-11 13:00:00,12.201
2024-09-11 14:00:00,9.442
2024-09-11 15:00:00,11.011
2024-09-11 16:00:00,10.163
2024-09-11 17:00:00,10.492
2024-09-11 18:00:00,8.158
2024-09-11 19:00:00,8.424
2024-09-11 20:00:00,9.702
2024-09-11 21:00:00,6.709
2024-09-11 22:00:00,7.611
2024-09-11 23:00:00,7.145
2024-09-12 00:00:00,9.12
2024-09-12 01:00:00,8.98
2024-09-12 02:00:00,8.341
2024-09-12 03:00:00,9.545
2024-09-12 04:00:00,7.531
2024-09-12 05:00:00,8.244
2024-09-12 06:00:00,7.737
2024-09-12 07:00:00,8.261
2024-09-12 08:00:00,11.055
2024-09-12 09:00:00,9.409
2024-09-12 10:00:00,8.826
2024-09-12 11:00:00,10.061
2024-09-12 12:00:00,10.33
2024-09-12 13:00:00,9.727
2024-09-12 14:00:00,10.648
2024-09-12 15:00:00,9.446
2024-09-12 16:00:00,9.518
2024-09-12 17:00:00,8.197
2024-09-12 18:00:00,8.318
2024-09-12 19:00:00,8.94
2024-09-12 20:00:00,10.112
2024-09-12 21:00:00,7.128
2024-09-12 22:00:00,9.055
2024-09-12 23:00:00,6.808
2024-09-13 00:00:00,8.807
2024-09-13 01:00:00,8.182
2024-09-13 02:00:00,6.427
2024-09-13 03:00:00,9.056
2024-09-13 04:00:00,8.166
2024-09-13 05:00:00,8.482
2024-09-13 06:00:00,7.339
2024-09-13 07:00:00,7.779
2024-09-13 08:00:00,10.812
2024-09-13 09:00:00,10.207
2024-09-13 10:00:00,10.322
2024-09-13 11:00:00,10.262
2024-09-13 12:00:00,10.42
2024-09-13 13:00:00,8.233
2024-09-13 14:00:00,9.943
2024-09-13 15:00:00,9.834
2024-09-13 16:00:00,10.983
2024-09-13 17:00:00,10.382
2024-09-13 18:00:00,8.731
2024-09-13 19:00:00,10.659
2024-09-13 20:00:00,11.144
2024-09-13 21:00:00,6.599
2024-09-13 22:00:00,7.349
2024-09-13 23:00:00,8.414
2024-09-14 00:00:00,7.224
2024-09-14 01:00:00,7.304
2024-09-14 02:00:00,8.26
2024-09-14 03:00:00,7.946
2024-09-14 04:00:00,8.132
2024-09-14 05:00:00,7.429
2024-09-14 06:00:00,7.179
2024-09-14 07:00:00,7.011
2024-09-14 08:00:00,10.14
2024-09-14 09:00:00,9.51
2024-09-14 10:00:00,8.888
2024-09-14 11:00:00,12.644
2024-09-14 12:00:00,9.518
2024-09-14 13:00:00,9.5
2024-09-14 14:00:00,9.102
2024-09-14 15:00:00,10.496
2024-09-14 16:00:00,9.49
2024-09-14 17:00:00,9.823
2024-09-14 18:00:00,10.152
2024-09-14 19:00:00,11.313
2024-09-14 20:00:00,9.93
2024-09-14 21:00:00,7.115
2024-09-14 22:00:00,7.626
2024-09-14 23:00:00,8.993
2024-09-15 00:00:00,7.651
2024-09-15 01:00:00,8.226
2024-09-15 02:00:00,7.153
2024-09-15 03:00:00,8.638
2024-09-15 04:00:00,6.744
2024-09-15 05:00:00,8.629
2024-09-15 06:00:00,6.946
2024-09-15 07:00:00,7.658
2024-09-15 08:00:00,9.851
2024-09-15 09:00:00,10.291
2024-09-15 10:00:00,9.617
2024-09-15 11:00:00,8.482
2024-09-15 12:00:00,10.587
2024-09-15 13:00:00,8.927
2024-09-15 14:00:00,9.303
2024-09-15 15:00:00,10.769
2024-09-15 16:00:00,10.606
2024-09-15 17:00:00,10.39
2024-09-15 18:00:00,9.148
2024-09-15 19:00:00,10.463
2024-09-15 20:00:00,8.935
2024-09-15 21:00:00,8.573
2024-09-15 22:00:00,8.087
2024-09-15 23:00:00,8.179
2024-09-16 00:00:00,6.952
2024-09-16 01:00:00,7.49
2024-09-16 02:00:00,8.851
2024-09-16 03:00:00,8.925
2024-09-16 04:00:00,7.368
2024-09-16 05:00:00,8.736
2024-09-16 06:00:00,8.199
2024-09-16 07:00:00,7.789
2024-09-16 08:00:00,8.494
2024-09-16 09:00:00,9.082
2024-09-16 10:00:00,10.508
2024-09-16 11:00:00,9.296
2024-09-16 12:00:00,10.702
2024-09-16 13:00:00,10.7
2024-09-16 14:00:00,11.059
2024-09-16 15:00:00,9.139
2024-09-16 16:00:00,10.006
2024-09-16 17:00:00,10.407
2024-09-16 18:00:00,9.46
2024-09-16 19:00:00,10.799
2024-09-16 20:00:00,9.255
2024-09-16 21:00:00,7.443
2024-09-16 22:00:00,7.385
2024-09-16 23:00:00,8.632
2024-09-17 00:00:00,7.666
2024-09-17 01:00:00,7.387
2024-09-17 02:00:00,7.73
2024-09-17 03:00:00,8.12
2024-09-17 04:00:00,7.598
2024-09-17 05:00:00,6.595
2024-09-17 06:00:00,7.672
2024-09-17 07:00:00,6.779
2024-09-17 08:00:00,11.672
2024-09-17 09:00:00,9.708
2024-09-17 10:00:00,9.348
2024-09-17 11:00:00,8.862
2024-09-17 12:00:00,11.063
2024-09-17 13:00:00,10.9
2024-09-17 14:00:00,10.256
2024-09-17 15:00:00,11.072
2024-09-17 16:00:00,10.216
2024-09-17 17:00:00,11.196
2024-09-17 18:00:00,10.057
2024-09-17 19:00:00,9.567
2024-09-17 20:00:00,9.725
2024-09-17 21:00:00,8.774
2024-09-17 22:00:00,8.872
2024-09-17 23:00:00,7.182
2024-09-18 00:00:00,7.324
2024-09-18 01:00:00,7.923
2024-09-18 02:00:00,7.207
2024-09-18 03:00:00,6.82
2024-09-18 04:00:00,7.041
2024-09-18 05:00:00,9.886
2024-09-18 06:00:00,8.042
2024-09-18 07:00:00,8.813
2024-09-18 08:00:00,10.256
2024-09-18 09:00:00,10.487
2024-09-18 10:00:00,10.132
2024-09-18 11:00:00,9.549
2024-09-18 12:00:00,10.556
2024-09-18 13:00:00,9.412
2024-09-18 14:00:00,8.508
2024-09-18 15:00:00,9.259
2024-09-18 16:00:00,9.909
2024-09-18 17:00:00,9.13
2024-09-18 18:00:00,11.105
2024-09-18 19:00:00,9.179
2024-09-18 20:00:00,9.924
2024-09-18 21:00:00,8.249
2024-09-18 22:00:00,7.464
2024-09-18 23:00:00,7.88
2024-09-19 00:00:00,10.059
2024-09-19 01:00:00,7.592
2024-09-19 02:00:00,7.097
2024-09-19 03:00:00,8.055
2024-09-19 04:00:00,8.644
2024-09-19 05:00:00,9.002
2024-09-19 06:00:00,7.904
2024-09-19 07:00:00,8.059
2024-09-19 08:00:00,9.283
2024-09-19 09:00:00,10.507
2024-09-19 10:00:00,9.503
2024-09-19 11:00:00,10.562
2024-09-19 12:00:00,9.125
2024-09-19 13:00:00,10.144
2024-09-19 14:00:00,10.495
2024-09-19 15:00:00,11.026
2024-09-19 16:00:00,9.108
2024-09-19 17:00:00,9.266
2024-09-19 18:00:00,11.194
2024-09-19 19:00:00,10.069
2024-09-19 20:00:00,10.814
2024-09-19 21:00:00,10.215
2024-09-19 22:00:00,9.842
2024-09-19 23:00:00,7.048
2024-09-20 00:00:00,8.06
2024-09-20 01:00:00,9.265
2024-09-20 02:00:00,7.097
2024-09-20 03:00:00,8.443
2024-09-20 04:00:00,7.202
2024-09-20 05:00:00,7.193
2024-09-20 06:00:00,7.259
2024-09-20 07:00:00,7.606
2024-09-20 08:00:00,10.247
2024-09-20 09:00:00,10.891
2024-09-20 10:00:00,9.284
2024-09-20 11:00:00,7.489
2024-09-20 12:00:00,10.95
2024-09-20 13:00:00,10.473
2024-09-20 14:00:00,9.097
2024-09-20 15:00:00,9.574
2024-09-20 16:00:00,8.87
2024-09-20 17:00:00,9.598
2024-09-20 18:00:00,10.44
2024-09-20 19:00:00,10.285
2024-09-20 20:00:00,10.635
2024-09-20 21:00:00,6.953
2024-09-20 22:00:00,8.649
2024-09-20 23:00:00,7.75
2024-09-21 00:00:00,7.088
2024-09-21 01:00:00,7.955
2024-09-21 02:00:00,8.372
2024-09-21 03:00:00,8.669
2024-09-21 04:00:00,8.636
2024-09-21 05:00:00,7.815
2024-09-21 06:00:00,9.215
2024-09-21 07:00:00,8.079
2024-09-21 08:00:00,9.506
2024-09-21 09:00:00,8.618
2024-09-21 10:00:00,10.321
2024-09-21 11:00:00,11.704
2024-09-21 12:00:00,10.232
2024-09-21 13:00:00,10.862
2024-09-21 14:00:00,9.847
2024-09-21 15:00:00,9.885
2024-09-21 16:00:00,11.0
2024-09-21 17:00:00,8.727
2024-09-21 18:00:00,11.143
2024-09-21 19:00:00,9.552
2024-09-21 20:00:00,8.746
2024-09-21 21:00:00,7.731
2024-09-21 22:00:00,8.273
2024-09-21 23:00:00,7.705
2024-09-22 00:00:00,7.227
2024-09-22 01:00:00,7.611
2024-09-22 02:00:00,7.423
2024-09-22 03:00:00,7.78
2024-09-22 04:00:00,8.416
2024-09-22 05:00:00,8.781
2024-09-22 06:00:00,7.301
2024-09-22 07:00:00,9.048
2024-09-22 08:00:00,8.918
2024-09-22 09:00:00,10.683
2024-09-22 10:00:00,9.799
2024-09-22 11:00:00,10.352
2024-09-22 12:00:00,9.289
2024-09-22 13:00:00,10.256
2024-09-22 14:00:00,10.683
2024-09-22 15:00:00,9.831
2024-09-22 16:00:00,8.403
2024-09-22 17:00:00,9.957
2024-09-22 18:00:00,9.824
2024-09-22 19:00:00,9.19
2024-09-22 20:00:00,10.199
2024-09-22 21:00:00,7.35
2024-09-22 22:00:00,8.062
2024-09-22 23:00:00,8.104
2024-09-23 00:00:00,7.795
2024-09-23 01:00:00,7.564
2024-09-23 02:00:00,8.314
2024-09-23 03:00:00,7.081
2024-09-23 04:00:00,8.537
2024-09-23 05:00:00,7.526
2024-09-23 06:00:00,7.916
2024-09-23 07:00:00,7.708
2024-09-23 08:00:00,9.909
2024-09-23 09:00:00,9.515
2024-09-23 10:00:00,10.879
2024-09-23 11:00:00,9.495
2024-09-23 12:00:00,10.12
2024-09-23 13:00:00,9.348
2024-09-23 14:00:00,10.172
2024-09-23 15:00:00,11.089
2024-09-23 16:00:00,10.796
2024-09-23 17:00:00,10.093
2024-09-23 18:00:00,8.147
2024-09-23 19:00:00,9.419
2024-09-23 20:00:00,11.015
2024-09-23 21:00:00,8.263
2024-09-23 22:00:00,7.69
2024-09-23 23:00:00,8.119
2024-09-24 00:00:00,10.027
2024-09-24 01:00:00,7.295
2024-09-24 02:00:00,9.533
2024-09-24 03:00:00,8.753
2024-09-24 04:00:00,7.706
2024-09-24 05:00:00,8.084
2024-09-24 06:00:00,6.903
2024-09-24 07:00:00,9.811
2024-09-24 08:00:00,9.04
2024-09-24 09:00:00,10.545
2024-09-24 10:00:00,9.565
2024-09-24 11:00:00,10.435
2024-09-24 12:00:00,10.877
2024-09-24 13:00:00,9.294
2024-09-24 14:00:00,10.628
2024-09-24 15:00:00,9.945
2024-09-24 16:00:00,10.14
2024-09-24 17:00:00,9.481
2024-09-24 18:00:00,9.318
2024-09-24 19:00:00,9.421
2024-09-24 20:00:00,10.986
2024-09-24 21:00:00,7.761
2024-09-24 22:00:00,8.75
2024-09-24 23:00:00,9.007
2024-09-25 00:00:00,8.471
2024-09-25 01:00:00,7.698
2024-09-25 02:00:00,8.487
2024-09-25 03:00:00,7.929
2024-09-25 04:00:00,7.333
2024-09-25 05:00:00,6.721
2024-09-25 06:00:00,8.829
2024-09-25 07:00:00,8.428
2024-09-25 08:00:00,8.701
2024-09-25 09:00:00,10.767
2024-09-25 10:00:00,10.377
2024-09-25 11:00:00,10.47
2024-09-25 12:00:00,9.994
2024-09-25 13:00:00,10.69
2024-09-25 14:00:00,11.28
2024-09-25 15:00:00,11.637
2024-09-25 16:00:00,10.226
2024-09-25 17:00:00,9.334
2024-09-25 18:00:00,9.902
2024-09-25 19:00:00,10.22
2024-09-25 20:00:00,10.348
2024-09-25 21:00:00,8.778
2024-09-25 22:00:00,6.473
2024-09-25 23:00:00,6.5
2024-09-26 00:00:00,8.525
2024-09-26 01:00:00,9.0
2024-09-26 02:00:00,8.14
2024-09-26 03:00:00,7.064
2024-09-26 04:00:00,8.599
2024-09-26 05:00:00,8.197
2024-09-26 06:00:00,8.073
2024-09-26 07:00:00,7.31
2024-09-26 08:00:00,10.208
2024-09-26 09:00:00,9.137
2024-09-26 10:00:00,10.408
2024-09-26 11:00:00,9.487
2024-09-26 12:00:00,9.805
2024-09-26 13:00:00,9.851
2024-09-26 14:00:00,10.074
2024-09-26 15:00:00,9.658
2024-09-26 16:00:00,11.34
2024-09-26 17:00:00,10.026
2024-09-26 18:00:00,9.612
2024-09-26 19:00:00,10.131
2024-09-26 20:00:00,9.389
2024-09-26 21:00:00,7.571
2024-09-26 22:00:00,7.419
2024-09-26 23:00:00,7.463
2024-09-27 00:00:00,8.479
2024-09-27 01:00:00,7.676
2024-09-27 02:00:00,6.702
2024-09-27 03:00:00,7.669
2024-09-27 04:00:00,7.168
2024-09-27 05:00:00,8.17
2024-09-27 06:00:00,7.602
2024-09-27 07:00:00,7.647
2024-09-27 08:00:00,10.598
2024-09-27 09:00:00,10.406
2024-09-27 10:00:00,11.775
2024-09-27 11:00:00,9.464
2024-09-27 12:00:00,9.881
2024-09-27 13:00:00,10.007
2024-09-27 14:00:00,9.281
2024-09-27 15:00:00,9.503
2024-09-27 16:00:00,9.778
2024-09-27 17:00:00,10.357
2024-09-27 18:00:00,9.965
2024-09-27 19:00:00,11.672
2024-09-27 20:00:00,8.587
2024-09-27 21:00:00,7.863
2024-09-27 22:00:00,8.765
2024-09-27 23:00:00,7.392
2024-09-28 00:00:00,9.334
2024-09-28 01:00:00,6.834
2024-09-28 02:00:00,7.526
2024-09-28 03:00:00,7.876
2024-09-28 04:00:00,7.662
2024-09-28 05:00:00,7.687
2024-09-28 06:00:00,8.314
2024-09-28 07:00:00,6.533
2024-09-28 08:00:00,10.089
2024-09-28 09:00:00,10.604
2024-09-28 10:00:00,10.346
2024-09-28 11:00:00,10.769
2024-09-28 12:00:00,11.177
2024-09-28 13:00:00,10.16
2024-09-28 14:00:00,9.265
2024-09-28 15:00:00,10.442
2024-09-28 16:00:00,9.539
2024-09-28 17:00:00,10.442
2024-09-28 18:00:00,10.689
2024-09-28 19:00:00,11.029
2024-09-28 20:00:00,8.715
2024-09-28 21:00:00,8.061
2024-09-28 22:00:00,7.258
2024-09-28 23:00:00,8.972
2024-09-29 00:00:00,7.614
2024-09-29 01:00:00,8.144
2024-09-29 02:00:00,7.745
2024-09-29 03:00:00,9.68
2024-09-29 04:00:00,7.607
2024-09-29 05:00:00,7.245
2024-09-29 06:00:00,7.328
2024-09-29 07:00:00,8.127
2024-09-29 08:00:00,10.274
2024-09-29 09:00:00,11.746
2024-09-29 10:00:00,10.905
2024-09-29 11:00:00,9.856
2024-09-29 12:00:00,10.443
2024-09-29 13:00:00,9.094
2024-09-29 14:00:00,11.275
2024-09-29 15:00:00,8.926
2024-09-29 16:00:00,9.214
2024-09-29 17:00:00,11.127
2024-09-29 18:00:00,11.0
2024-09-29 19:00:00,9.941
2024-09-29 20:00:00,9.719
2024-09-29 21:00:00,7.582
2024-09-29 22:00:00,8.333
2024-09-29 23:00:00,8.221
2024-09-30 00:00:00,8.084
2024-09-30 01:00:00,8.312
2024-09-30 02:00:00,7.38
2024-09-30 03:00:00,7.319
2024-09-30 04:00:00,7.386
2024-09-30 05:00:00,8.131
2024-09-30 06:00:00,8.812
2024-09-30 07:00:00,6.502
2024-09-30 08:00:00,10.806
2024-09-30 09:00:00,9.244
2024-09-30 10:00:00,8.382
2024-09-30 11:00:00,9.861
2024-09-30 12:00:00,10.691
2024-09-30 13:00:00,9.929
2024-09-30 14:00:00,10.758
2024-09-30 15:00:00,10.524
2024-09-30 16:00:00,10.95
2024-09-30 17:00:00,8.533
2024-09-30 18:00:00,11.033
2024-09-30 19:00:00,8.827
2024-09-30 20:00:00,10.151
2024-09-30 21:00:00,8.701
2024-09-30 22:00:00,8.778
2024-09-30 23:00:00,9.091
2024-10-01 00:00:00,8.002
2024-10-01 01:00:00,6.987
2024-10-01 02:00:00,8.333
2024-10-01 03:00:00,7.249
2024-10-01 04:00:00,6.904
2024-10-01 05:00:00,7.784
2024-10-01 06:00:00,7.518
2024-10-01 07:00:00,7.974
2024-10-01 08:00:00,10.083
2024-10-01 09:00:00,10.004
2024-10-01 10:00:00,10.382
2024-10-01 11:00:00,9.776
2024-10-01 12:00:00,9.287
2024-10-01 13:00:00,10.302
2024-10-01 14:00:00,9.745
2024-10-01 15:00:00,10.881
2024-10-01 16:00:00,9.328
2024-10-01 17:00:00,10.394
2024-10-01 18:00:00,10.592
2024-10-01 19:00:00,11.065
2024-10-01 20:00:00,9.19
2024-10-01 21:00:00,7.204
2024-10-01 22:00:00,7.2
2024-10-01 23:00:00,7.676
2024-10-02 00:00:00,7.758
2024-10-02 01:00:00,7.368
2024-10-02 02:00:00,9.349
2024-10-02 03:00:00,7.926
2024-10-02 04:00:00,9.242
2024-10-02 05:00:00,8.323
2024-10-02 06:00:00,7.212
2024-10-02 07:00:00,6.99
2024-10-02 08:00:00,10.427
2024-10-02 09:00:00,9.591
2024-10-02 10:00:00,9.439
2024-10-02 11:00:00,11.319
2024-10-02 12:00:00,8.877
2024-10-02 13:00:00,10.351
2024-10-02 14:00:00,10.562
2024-10-02 15:00:00,9.859
2024-10-02 16:00:00,9.499
2024-10-02 17:00:00,9.983
2024-10-02 18:00:00,8.238
2024-10-02 19:00:00,10.735
2024-10-02 20:00:00,9.851
2024-10-02 21:00:00,9.089
2024-10-02 22:00:00,7.225
2024-10-02 23:00:00,8.149
2024-10-03 00:00:00,8.514
2024-10-03 01:00:00,8.959
2024-10-03 02:00:00,8.564
2024-10-03 03:00:00,8.787
2024-10-03 04:00:00,8.143
2024-10-03 05:00:00,7.335
2024-10-03 06:00:00,8.558
2024-10-03 07:00:00,7.321
2024-10-03 08:00:00,11.357
2024-10-03 09:00:00,10.157
2024-10-03 10:00:00,10.258
2024-10-03 11:00:00,8.672
2024-10-03 12:00:00,10.22
2024-10-03 13:00:00,8.619
2024-10-03 14:00:00,9.603
2024-10-03 15:00:00,9.497
2024-10-03 16:00:00,8.763
2024-10-03 17:00:00,8.176
2024-10-03 18:00:00,9.811
2024-10-03 19:00:00,10.654
2024-10-03 20:00:00,8.496
2024-10-03 21:00:00,7.18
2024-10-03 22:00:00,9.276
2024-10-03 23:00:00,7.79
2024-10-04 00:00:00,7.315
2024-10-04 01:00:00,8.209
2024-10-04 02:00:00,8.074
2024-10-04 03:00:00,7.771
2024-10-04 04:00:00,7.694
2024-10-04 05:00:00,8.074
2024-10-04 06:00:00,6.355
2024-10-04 07:00:00,7.68
2024-10-04 08:00:00,11.106
2024-10-04 09:00:00,10.646
2024-10-04 10:00:00,10.375
2024-10-04 11:00:00,10.31
2024-10-04 12:00:00,9.27
2024-10-04 13:00:00,9.796
2024-10-04 14:00:00,11.074
2024-10-04 15:00:00,9.845
2024-10-04 16:00:00,9.961
2024-10-04 17:00:00,10.451
2024-10-04 18:00:00,9.138
2024-10-04 19:00:00,10.36
2024-10-04 20:00:00,10.413
2024-10-04 21:00:00,8.654
2024-10-04 22:00:00,8.129
2024-10-04 23:00:00,7.505
2024-10-05 00:00:00,9.084
2024-10-05 01:00:00,8.227
2024-10-05 02:00:00,8.454
2024-10-05 03:00:00,6.682
2024-10-05 04:00:00,7.76
2024-10-05 05:00:00,6.884
